tau,R_X_empirica,R_X_teorica
-0.050016672224074694,-0.000985814270863097,-0.0010475466855442337
-0.0480160053351117,0.12463871067503328,0.12457736277188597
-0.04601533844614872,0.2497710159275566,0.24971029446982151
-0.04401467155718573,0.3739169323239875,0.37385707661006534
-0.04201400466822274,0.4965861861212492,0.4965274318712263
-0.04001333777925976,0.6172943351719057,0.6172369135994749
-0.038012670890296765,0.7355646820701818,0.7355088189729744
-0.03601200400133378,0.8509301567126606,0.8508760715845658
-0.03401133711237079,0.962935160839101,0.962883066008063
-0.032010670223407804,1.0711373672689595,1.0710874670636386
-0.030010003334444816,1.1751094667281232,1.17506195667669
-0.028009336445481828,1.2744408553673336,1.2743959214315355
-0.02600866955651884,1.368739256307992,1.3686970741554947
-0.02400800266755585,1.4576322688115861,1.4575930031294353
-0.022007335778592867,1.5407688389548002,1.5407326428066828
-0.02000666888962988,1.617820646002351,1.6177876602321686
-0.01800600200066689,1.6884833990025288,1.6884537516866032
-0.016005335111703902,1.7524780384849614,1.7524518444350015
-0.014004668222740914,1.8095518385148865,1.8095291988336457
-0.012004001333777926,1.8594794047517296,1.8594604064430722
-0.01000333444481494,1.902063564570481,1.9020482802053602
-0.008002667555851951,1.9371361457306293,1.9371246331702567
-0.006002000666888963,1.9645586405175484,1.9645509426948113
-0.0040013337779259755,1.9842227527335343,1.9842188974934838
-0.0020006668889629878,1.996050825378323,1.996050825378323
0.0,1.9999961473301098,2.0
0.0020006668889629878,1.996050825378323,1.996050825378323
0.0040013337779259755,1.9842227527335343,1.9842188974934838
0.006002000666888963,1.9645586405175484,1.9645509426948113
0.008002667555851951,1.9371361457306293,1.9371246331702567
0.01000333444481494,1.902063564570481,1.9020482802053602
0.012004001333777926,1.8594794047517296,1.8594604064430722
0.014004668222740914,1.8095518385148865,1.8095291988336457
0.016005335111703902,1.7524780384849614,1.7524518444350015
0.01800600200066689,1.6884833990025288,1.6884537516866032
0.02000666888962988,1.617820646002351,1.6177876602321686
0.022007335778592867,1.5407688389548002,1.5407326428066828
0.02400800266755585,1.4576322688115861,1.4575930031294353
0.02600866955651884,1.368739256307992,1.3686970741554947
0.028009336445481828,1.2744408553673336,1.2743959214315355
0.030010003334444816,1.1751094667281232,1.17506195667669
0.032010670223407804,1.0711373672689595,1.0710874670636386
0.03401133711237079,0.962935160839101,0.962883066008063
0.03601200400133378,0.8509301567126606,0.8508760715845658
0.038012670890296765,0.7355646820701818,0.7355088189729744
0.04001333777925976,0.6172943351719057,0.6172369135994749
0.04201400466822274,0.4965861861212492,0.4965274318712263
0.04401467155718573,0.3739169323239875,0.37385707661006534
0.04601533844614872,0.2497710159275566,0.24971029446982151
0.0480160053351117,0.12463871067503328,0.12457736277188597
0.050016672224074694,-0.000985814270863097,-0.0010475466855442337
0.05201733911303768,-0.1266064458874517,-0.12666831919818797
0.05401800600200067,-0.25172708652840636,-0.2517888563992846
0.056018672890963656,-0.37585361309934323,-0.37591503543866767
0.05801933977992665,-0.49849582843555684,-0.49855666036018986
0.06002000666888963,-0.619169397175574,-0.6192293979711486
0.062020673557852624,-0.7373977584854269,-0.7374566905586442
0.06402134044681561,-0.8527140080799646,-0.8527716378991991
0.06602200733577859,-0.9646627421087772,-0.964718841129276
0.06802267422474158,-1.0728018556249024,-1.072856201194912
0.07002334111370458,-1.1767042885338557,-1.1767566647780805
0.07202400800266756,-1.2759597121279274,-1.2760099108048168
0.07402467489163055,-1.370176149545327,-1.3702239708747952
0.07602534178059353,-1.458981523754705,-1.4590267772129804
0.07802600866955653,-1.5420251269517933,-1.5420676320302498
0.08002667555851951,-1.6189790055652582,-1.6190185924901945
0.0820273424474825,-1.6895392554021422,-1.6895757658126533
0.08402800933644548,-1.75342722181814,-1.7534605093993647
0.08602867622540847,-1.8103906001730297,-1.8104205312422426
0.08802934311437147,-1.8602044322253628,-1.8602308862685757
0.09003001000333445,-1.9026719945314916,-1.902694864688397
0.09203067689229744,-1.9376255753404787,-1.937644768835795
0.09403134378126042,-1.9649271369168066,-1.9649425754362815
0.0960320106702234,-1.9844688606752534,-1.984480480684802
0.0980326775591864,-1.996173572975106,-1.9961813259817884
0.10003334444814939,-1.9999950498921786,-1.9999989026459417
0.10203401133711237,-1.9959181997650324,-1.9959181344003833
0.10403467822607536,-1.9839591227944968,-1.983955136911506
0.10603534511503836,-1.9641650474611194,-1.9641571541453913
0.10803601200400134,-1.9366141440116456,-1.9366023717931404
0.11003667889296433,-1.9014152157511028,-1.9013996085019242
0.11203734578192731,-1.8587072693596294,-1.8586878861311453
0.1140380126708903,-1.8086589659309387,-1.8086358807308387
0.1160386795598533,-1.751467954900372,-1.7514412564104942
0.11803934644881628,-1.6873600934929662,-1.6873298847289762
0.12004001333777926,-1.6165885547740706,-1.6165549526882887
0.12204068022674225,-1.5394328278249836,-1.539395962853898
0.12404134711570525,-1.4561976139920811,-1.456157629550292
0.12604201400466822,-1.3672116235683467,-1.367168675490906
0.12804268089363122,-1.2728262776594108,-1.2727805335947173
0.13004334778259422,-1.17341432036066,-1.1733659591162915
0.13204401467155719,-1.0693683467261694,-1.0693175575701868
0.13404468156052018,-0.9610992523427597,-0.961046234263209
0.13604534844948316,-0.8490346106320854,-0.8489795715576222
0.13804601533844615,-0.7336169842890666,-0.7335601402737175
0.14004668222740915,-0.6153021775250873,-0.6152437519003685
0.14204734911637212,-0.49455743601815333,-0.49449765851587063
0.14404801600533512,-0.3718596016787226,-0.3717987075278832
0.1460486828942981,-0.2476932295183542,-0.24763145851975427
0.1480493497832611,-0.12254867405798849,-0.12248626964010845
0.1500500166722241,0.0030798471670350513,0.003142638907102206
0.15205068356118706,0.12869620535766857,0.12875913662449584
0.15405135045015006,0.25380431974975376,0.2538671420272247
0.15605201733911306,0.3779101167229166,0.37797258175538195
0.15805268422807603,0.5005234809828992,0.5005853417559776
0.16005335111703903,0.6211601911117709,0.6212212028289303
0.162054018006002,0.7393438318421962,0.7394037528932217
0.164054684894965,0.8546076755038566,0.8546662684214142
0.166055351783928,0.9664965252118688,0.9665535576123551
0.16805601867289097,1.0745685125181281,1.0746237580230797
0.17005668556185397,1.1783968424263431,1.1784500815607684
0.17205735245081694,1.2775714788793915,1.277622499943444
0.17405801933977993,1.3717007640627172,1.3717493639732605
0.17605868622874293,1.4604129651288618,1.4604589502275707
0.1780593531177059,1.5433577422348401,1.543400929059641
0.1800600200066689,1.6202075320948373,1.620247748111597
0.18206068689563187,1.6906588415843258,1.6906959258758794
0.18406135378459487,1.7544334462869455,1.7544672501967216
0.18606202067355787,1.811279489250875,1.811309876978523
0.18806268756252084,1.86097247561551,1.8609993247621668
0.19006335445148384,1.9033161591805048,1.9033393612415017
0.1920640213404468,1.9381433174159552,1.9381627782189825
0.1940646882294098,1.9653164118530788,1.965332051940042
0.1960653551183728,1.9847281312473917,1.9847398861984107
0.19806602200733578,1.996301815369336,1.9963096360675745
0.20006668889629878,1.9999917577487432,1.9999956105849706
0.20206735578526178,1.995783386177535,1.9957832531935789
0.20406802267422475,1.983693320257827,1.9836891992283068
0.20606868956318775,1.9637693057681724,1.963761210220147
0.20806935645215072,1.9360900261071434,1.9360779852775525
0.21007002334111372,1.900764791558888,1.900748850289911
0.2120706902300767,1.8579331076078123,1.8579133261805227
0.21407135711903968,1.8077641240071878,1.8077405779141078
0.21607202400800268,1.7504559667774056,1.750428746434817
0.21807269089696565,1.6862349557719327,1.6862041661730525
0.22007335778592865,1.61535471090094,1.615320471211271
0.22207402467489165,1.5380951505422786,1.5380575936387055
0.22407469156385462,1.4547613860952537,1.454720658050665
0.22607535845281762,1.3656825170427946,1.3656387765582205
0.2280760253417806,1.271210331280531,1.2711637490670165
0.2300766922307436,1.1717179158453985,1.1716686739579982
0.2320773591197066,1.06759818353025,1.0675464746567709
0.23407802600866956,0.9592623212031256,0.959208347910371
0.23607869289763256,0.8471381659590379,0.8470821398994998
0.23807935978659556,0.7316685155171297,0.7316106565992613
0.24008002667555853,0.6133093795357409,0.6132499150610358
0.24208069356452153,0.4925281787512419,0.49246734252150215
0.2440813604534845,0.3698018990525481,0.36973993045087955
0.2460820273424475,0.24561520778119472,0.24555235083029966
0.2480826942314105,0.12045853969602924,0.12039504209752584
0.2500833611203735,-0.005173839838622154,-0.0052377276800752845
0.25208402800933644,-0.13078578679250694,-0.1308498127564417
0.25408469489829943,-0.25588123782817157,-0.25594514907302446
0.25608536178726243,-0.3799661693410116,-0.38002971330234664
0.25808602867622543,-0.502550548444059,-0.5026134738324103
0.26008669556518843,-0.6231502681927291,-0.6232123259871053
0.2620873624541514,-0.7412890594069894,-0.7413500038400889
0.26408802934311437,-0.8565003715408344,-0.8565599610721304
0.26608869623207737,-0.9683292151711859,-0.9683872134439642
0.26808936312104037,-1.0763339588299117,-1.0763901356085053
0.27009003001000337,-1.1800880730829613,-1.1801422051664776
0.2720906968989663,-1.2791818149689502,-1.2792336870778365
0.2740913637879293,-1.37322384614505,-1.373273251776993
0.2760920306768923,-1.461842778349849,-1.4618895206016038
0.2780926975658553,-1.54468864007988,-1.5447325324317613
0.2800933644548183,-1.6214342586876591,-1.621475125747558
0.28209403134378125,-1.69177655244309,-1.6918142306470696
0.28409469823274425,-1.7554377274556578,-1.7554720657223213
0.28609536512170725,-1.8121663747305614,-1.8121972350665576
0.28809603201067024,-1.8617384630263203,-1.8617657210805956
0.29009669889963324,-1.90395822359289,-1.9039817691574348
0.2920973657885962,-1.9386589232962983,-1.9386786607513793
0.2940980326775592,-1.9657035230766051,-1.9657193717786985
0.2960986995665222,-1.9849852191388182,-1.9849971137496507
0.2980993664554852,-1.996427864739508,-1.9964357554948797
0.3001000333444482,-1.9999862709034164,-1.9999901238206996
0.3021007002334112,-1.9956463848824766,-1.9956461819059217
0.3041013671223741,-1.9834253456524755,-1.9834210847357143
0.3061020340113371,-1.9633714162281997,-1.9633631113535694
0.3081027009003001,-1.935563793064359,-1.9355514741989288
0.3101033677892631,-1.9001122932949979,-1.900096006283433
0.3121040346782261,-1.8571569210465417,-1.8571367274411712
0.31410470156718906,-1.8068673145371852,-1.8068432913659167
0.31610536845615206,-1.749442076146118,-1.7494143156190511
0.31810603534511506,-1.6851079880982662,-1.6850765972541422
0.32010670223407806,-1.614119116861941,-1.614084217155777
0.32210736912304105,-1.5367558097962943,-1.5367175366297705
0.324108036012004,-1.4533235880109767,-1.4532820902074197
0.326108702900967,-1.3641519398103084,-1.3641073790362837
0.32810936978993,-1.269593019486842,-1.2695455696226152
0.330110036678893,-1.1700202566030198,-1.1699701030643275
0.332110703567856,-1.0658268812531113,-1.0657742202668998
0.33411137045681893,-0.9574243711294192,-0.9573694089663597
0.33611203734578193,-0.8452408265255685,-0.8451837786923534
0.33811270423474493,-0.7297192796942685,-0.7296603700888851
0.34011337112370793,-0.611315945236185,-0.6112554052694182
0.34211403801267093,-0.490498418429443,-0.49043648611609497
0.34411470490163387,-0.3677438286148671,-0.3676807476382644
0.34611537179059687,-0.24353695492956387,-0.24347297368297813
0.34811603867955987,-0.11836831183013583,-0.11830368243895518
0.35011670556852287,0.00726778803386704,0.0073328107054030835
0.35211737245748587,0.13287518594621353,0.13294034529981802
0.3541180393464488,0.25795783654068916,0.2580228752563779
0.3561187062354118,0.38202176677015054,0.3820864278221632
0.3581193731243748,0.5045770266916269,0.5046410543639058
0.3601200400133378,0.6251396243634822,0.6252027652607016
0.3621207069023008,0.7432334372133931,0.743295441263524
0.36412137379126375,0.8583920923288187,0.8584527137732969
0.36612204068022675,0.9701608082443726,0.970219806611933
0.36812270756918974,1.0780981909525549,1.0781553320128454
0.37012337445815274,1.1817779770450934,1.181833033738347
0.37212404134711574,1.280790717100922,1.280843470439952
0.3741247082360787,1.374745392672806,1.3747956326137492
0.3761253751250417,1.4632709604868592,1.463318486765241
0.3781260420140047,1.546017817756635,1.5460624406853658
0.3801267089029677,1.6226591828250203,1.6227007240512077
0.3821273757919307,1.692892385681528,1.6929306788990515
0.3841280426808936,1.7564400632585233,1.7564749548735248
0.3861287095698566,1.8130512547859472,1.8130826045326018
0.3881293764588196,1.8625023928787887,1.862530074382856
0.3901300433477826,1.9045981864433361,1.9046220877312452
0.3921307102367456,1.9391723919154542,1.9391924158668805
0.3941313771257086,1.966088469785137,1.9661045345272263
0.39613204401467156,1.9852401238146016,1.9852521630562516
0.39813271090363456,1.9965517208204677,1.9965596841253062
0.40013337779259756,1.9999785893622195,1.9999824423591495
0.40213404468156055,1.9955071961573834,1.9955069206878278
0.40413471157052355,1.9831551995267318,1.9831507937279447
0.4061353784594865,1.9629713796584412,1.9629628579825125
0.4081360453484495,1.9350354459666064,1.9350228391350408
0.4101367122374125,1.8994577223048905,1.8994410771988917
0.4121373791263755,1.8563787112784484,1.8563580907652961
0.4141380460153385,1.8059685393747404,1.8059440220709062
0.41613871290430143,1.748426285104505,1.7483979650763863
0.41813937979326443,1.68397919280618,1.6839471792095912
0.42014004668222743,1.6128817752185975,1.6128461918784187
0.42214071357119043,1.5354148083660446,1.5353757932976113
0.4241413804601534,1.451884222725065,1.4518419275991732
0.42614204734911637,1.3626198950519812,1.3625744846055783
0.42814271423807937,1.267974345642407,1.267925997037232
0.43014338112704237,1.1683213461675133,1.1682702482992189
0.43214404801600537,1.0640544435849328,1.0640007963453646
0.43414471490496837,0.9555854059536396,0.9555294194491389
0.4361453817939313,0.8433425962905483,0.8432844900193589
0.4381460486828943,0.7277692808907568,0.7277092828827405
0.4401467155718573,0.6093218787921656,0.6092602247142027
0.4421473824608203,0.48846815929764653,0.4884050915282228
0.4441480493497833,0.3656853946730519,0.3656211613496852
0.44614871623874625,0.24145847531638404,0.24139332935959726
0.44814938312770924,0.11627799484164719,0.11621219295936025
0.45015005001667224,-0.009361687360283085,-0.009427885684041295
0.45215071690563524,-0.13496439843248995,-0.1350307319605669
0.45415138379459824,-0.26003411152453154,-0.2601003182972838
0.4561520506835612,-0.3840769046883467,-0.38414272305788744
0.4581527175725242,-0.5066029114615317,-0.5066680811254959
0.4601533844614872,-0.6271282554347966,-0.6271925184655062
0.4621540513504502,-0.7451769611636595,-0.7452400630286867
0.4641547182394132,-0.8602828338778579,-0.8603445244479005
0.4661553851283761,-0.971991300565179,-0.9720513351052594
0.4681560520173391,-1.0798612051589505,-1.0799193452990565
0.4701567189063021,-1.1834665507396858,-1.1835225654209431
0.4721573857952651,-1.2823981818706278,-1.2824518482632843
0.4741580526842281,-1.376265400423358,-1.376316504812941
0.4761587195731911,-1.4646975085122942,-1.4647458471503978
0.47815938646215406,-1.5473452724447623,-1.5473906523610763
0.48016005335111706,-1.623882301905253,-1.6239245416776324
0.48216072024008005,-1.6940063389272213,-1.6940452694066785
0.48416138712904305,-1.7574404515620594,-1.7574759165498095
0.48616205401800605,-1.8139341275312393,-1.8139659844050933
0.488162720906969,-1.8632642635425973,-1.8632923838301787
0.490163387795932,-1.9052360463637898,-1.905260316260278
0.492164054684895,-1.9396837221733976,-1.9397040430017134
0.494164721573858,-1.966471251151388,-1.9664875397629626
0.496165388462821,-1.9854928447238378,-1.9855050338383349
0.49816605535178393,-1.9966733833402497,-1.9966814218228606
0.500166722240747,-1.999968713133581,-1.9999725662087493
0.5021673891297099,-1.995365820291432,-1.995365469692116
0.5041680560186729,-1.982882882449765,-1.9828783265016041
0.5061687229076359,-1.9625691969061954,-1.9625604505461969
0.5081693897965989,-1.9345049859363515,-1.9344920806659873
0.5101700566855619,-1.8988010799821449,-1.8987840637549744
0.5121707235745249,-1.8555984799630934,-1.8555774170073362
0.5141713904634878,-1.8050678004392104,-1.8050427710158954
0.5161720573524509,-1.7474085958244978,-1.747379695922117
0.5181727242414138,-1.6828485723119524,-1.6828159132787692
0.5201733911303769,-1.6116426886223265,-1.611606396737742
0.5221740580193398,-1.5340721491279394,-1.5340323651145942
0.5241747249083027,-1.4504432933278728,-1.4504001718063002
0.5261753917972658,-1.3610863860602023,-1.3610400949482275
0.5281760586862287,-1.2663543132289274,-1.2663050330881105
0.5301767255751918,-1.1666211881964015,-1.166569111528009
0.5321773924641547,-1.062280874344857,-1.0622262048382343
0.5341780593531177,-0.9537454296416896,-0.9536883813778381
0.5361787262420807,-0.8414434793511798,-0.8413842759647038
0.5381793931310437,-0.7258185233190954,-0.7257573971218577
0.5401800600200067,-0.6073271845150044,-0.6072643755848036
0.5421807269089697,-0.48643740574910355,-0.48637316098704136
0.5441813937979326,-0.36362660168504296,-0.3635611738452442
0.5461820606868957,-0.2393797734467672,-0.23931342014227028
0.5481827275758586,-0.11418759326511715,-0.11412057595384374
0.5501833944648217,0.011455533271745559,0.011522950316957995
0.5521840613537846,0.13705341971158252,0.13712097044478697
0.5541847282427476,0.26211005826425776,0.2621774759160428
0.5561853951317106,0.38613157862234354,0.3861985967530425
0.5581860620206736,0.5086281983404314,0.508694551892804
0.5601867289096366,0.6291161570707631,0.6291815834180586
0.5621873957985996,0.7471196270165508,0.7471838670016452
0.5641880626875625,0.8621725920582738,0.8622353910199358
0.5661887295765256,0.9738206881319591,0.9738817969141115
0.5681893964654885,1.0816229975914737,1.0816821735313942
0.5701900633544515,1.1851537904685783,1.1852107983602462
0.5721907302434145,1.2840042057542103,1.2840588187828763
0.5741913971323774,1.3777838660613204,1.3778358667056283
0.5761920640213405,1.4661224192926845,1.46617160019075
0.5781927309103034,1.548671001225375,1.5487171660013745
0.5801933977992665,1.6251036132358938,1.6251465772838751
0.5821940646882294,1.6951184097250906,1.6951580009468523
0.5841947315771924,1.7584388901586103,1.7584749496527614
0.5861953984661554,1.8148149910152809,1.8148473737146498
0.5881960653551184,1.8640240733311677,1.8640526485860411
0.5901967322440814,1.905871801939294,1.9058964540441714
0.5921973991330444,1.9401929129327737,1.9402135415944435
0.5941980660220073,1.966851866320502,1.9668683870656152
0.5961987329109704,1.9857433812979532,1.985755725818411
0.5981993997999333,1.996792852019223,1.9968009684539534
0.6002000666888964,1.9999566422283392,1.9999604953803372
0.6022007335778593,1.9952222575863074,1.995221829074008
0.6042014004668224,1.982608395013338,1.9826036833556828
0.6062020673557853,1.9621648688513875,1.9621558894862074
0.6082027342447482,1.933972414138625,1.933959199374198
0.6102034011337113,1.898142367772711,1.8981249666726587
0.6122040680226742,1.8548162288220464,1.8547947070239685
0.6142047349116373,1.804165099721385,1.804139539189873
0.6162054018006002,1.7463890105586357,1.746359509273647
0.6182060686895632,1.6817161291213572,1.681682800703073
0.6202067355785262,1.6104018598226104,1.6103648330942517
0.6222074024674892,1.5327278350646671,1.5326872535549332
0.6242080693564522,1.449000803023853,1.4489568244109026
0.6262087362454152,1.3595514162488576,1.3595042117480125
0.6282094031343781,1.2647329258565443,1.264682679554019
0.6302100700233412,1.1649197864821097,1.1648666946174504
0.6322107369123041,1.0605061774928812,1.060450447692873
0.6342114038012672,0.9519044463057431,0.9518462967727089
0.6362120706902301,0.8395434799557933,0.8394831386135987
0.6382127375791931,0.7238670113471917,0.7238047149481565
0.6402134044681561,0.605331866875108,0.6052678600713775
0.642214071357119,0.48440616233921263,0.48434069672229435
0.6442147382460821,0.36156745427336234,0.36150078738547015
0.646215405135045,0.23730085399219825,0.23723324831338696
0.648216072024008,0.1120971118026125,0.11202883371764652
0.650216738912971,-0.013549321054134584,-0.013618002305107742
0.652217405801934,-0.13914224507592238,-0.13921105845876072
0.654218072690897,-0.26418567207745614,-0.2642543458332986
0.65621873957986,-0.38818578393342085,-0.3882540466515897
0.6582194064688229,-0.5106528827516871,-0.5107204644420879
0.660220073357786,-0.6311033247749965,-0.631169957935647
0.6622207402467489,-0.7490614303738173,-0.7491268510493482
0.664221407135712,-0.8640613625874741,-0.8641253114144815
0.6662220740246749,-0.9756489667948693,-0.9757111900298213
0.6682227409136379,-1.0833835642496223,-1.083443814775403
0.6702234078026009,-1.1868396923966393,-1.1868977307036725
0.6722240746915639,-1.2856087850973061,-1.2856643802353152
0.6742247415805269,-1.3793007861278082,-1.379353716624538
0.6762254084694899,-1.4675456895785832,-1.4675957443217513
0.6782260753584528,-1.549995001071617,-1.5500419801506078
0.6802267422474159,-1.6263231140249699,-1.6263668295289193
0.6822274091363788,-1.6962285955294327,-1.6962688722985177
0.6842280760253419,-1.7594353767591708,-1.7594720530860974
0.6862287429143048,-1.8156938432151999,-1.8157267714940726
0.6882294098032677,-1.8647818204961533,-1.864810867816167
0.6902300766922308,-1.9065054517033544,-1.906530500384856
0.6922307435811937,-1.9406999630151642,-1.9407209110859678
0.6942314104701568,-1.9672303144072283,-1.9672470760172642
0.6962320773591197,-1.9859917329488124,-1.9860042387213828
0.6982327442480827,-1.9969101265691445,-1.9969183238873995
0.7002334111370457,-1.9999423766597404,-1.9999462298871586
0.7022340780260087,-1.9950765083571556,-1.9950759989911284
0.7042347449149717,-1.9823317378337124,-1.9823268645915653
0.7062354118039347,-1.9617583964094256,-1.9617491752464882
0.7082360786928976,-1.9334377317848233,-1.9334241958444316
0.7102367455818607,-1.8974815871796455,-1.8974637866752098
0.7122374124708236,-1.8540319596445332,-1.8540099616740988
0.7142380793597867,-1.803260439290034,-1.803234327584005
0.7162387462487496,-1.7453675316474924,-1.7453374062504854
0.7182394131377126,-1.6805818658379454,-1.6805478427259346
0.7202400800266756,-1.6091592916760997,-1.609121502310372
0.7222407469156386,-1.5313818692750842,-1.531340460094699
0.7242414138046016,-1.4475567551422026,-1.447511886996863
0.7262420806935646,-1.3580149891646904,-1.357966836690328
0.7282427475825275,-1.2631101872758754,-1.263058938215262
0.7302434144714905,-1.1632171449646298,-1.1631629994357024
0.7322440813604535,-1.0587303571431017,-1.0586735268579033
0.7342447482494165,-0.9500624602180199,-0.9500031676551955
0.7362454151383795,-0.8376426025181034,-0.837581080052271
0.7382460820273424,-0.7219147495130398,-0.7218512385044071
0.7402467489163055,-0.6033359305170174,-0.6032706803648153
0.7422474158052684,-0.48237443380088085,-0.482307700964325
0.7442480826942315,-0.35950795724072515,-0.3594400042313399
0.7462487495831944,-0.23522172180633724,-0.23515281615564287
0.7482494164721574,-0.11000655533964468,-0.10993696854616104
0.7502500833611204,0.01564304580933713,0.015713039349494497
0.7522507502500834,0.14123086963412435,0.1413009937089145
0.7542514171390464,0.26626094809880263,0.26633092576996154
0.7562520840280094,0.390239515801577,0.39030907049799
0.7582527509169723,0.5126769599397316,0.5127458165501975
0.7602534178059354,0.6330897538752525,0.6331576398363138
0.7622540846948983,0.7510023666651268,0.7510690130396676
0.7642547515838614,0.8659491410152538,0.8660142835576033
0.7662554184728243,0.977476132241603,0.9775395124448908
0.7682560853617872,1.0851429009762428,1.0852042670979505
0.7702567522507503,1.1885242525385356,1.1885833606000573
0.7722574191397132,1.2872119161024214,1.287268530858723
0.7742580860286763,1.3808161570284652,1.3808700529040487
0.7762587529176392,1.4689673159932957,1.4690182779806065
0.7782594198066023,1.5513172688381422,1.5513650933549834
0.7802600866955652,1.6275408013712787,1.6275852970737268
0.7822607535845282,1.6973368936950406,1.6973778822426522
0.7842614204734912,1.760429908985389,1.7604672257556286
0.7862620873624542,1.81657068202932,1.8166041767783565
0.7882627542514172,1.8655375032213035,1.8655670406885214
0.7902634211403802,1.9071369941327774,1.9071624545865566
0.7922640880293431,1.9412048711969196,1.9412261509195259
0.7942647549183062,1.9676065944927812,1.967623606202349
0.7962654218072691,1.9862378990666096,1.9862505722745425
0.7982660886962322,1.9970252066920993,1.9970334879944192
0.8002667555851951,1.999925916443438,1.9999297697448684
0.802267422474158,1.994928572933644,1.9949279796035049
0.8042680893631211,1.9820529115537788,1.9820478705130167
0.806268756252084,1.9613497805343871,1.9613403082733498
0.8082694231410471,1.9329009401369495,1.9328870706637773
0.81027009003001,1.8968187397683889,1.8968005244881718
0.812270756918973,1.8532456742937424,1.8532231818188736
0.814271423807936,1.8023538212992176,1.8023271371916325
0.816272090696899,1.7443441615279638,1.7443133879742343
0.818272757585862,1.6794457851722826,1.679411040592793
0.820273424474825,1.6079149871567677,1.6078764057504855
0.8222740913637879,1.5300342549852533,1.5299919862117912
0.824274758252751,1.4461111531487425,1.446065361149775
0.8262754251417139,1.3564771084999814,1.3564279714622294
0.828276092030677,1.2614861013914436,1.261433810853642
0.8302767589196399,1.1615132677456523,1.161458027852311
0.8322774258086029,1.0569534175784971,1.0568954442832486
0.8342780926975659,0.9482194758261655,0.9481589960478445
0.8362787595865289,0.835740851633122,0.8356781023679394
0.8382794264754919,0.7199617425411086,0.7198969699342717
0.8402800933644549,0.6013393802762085,0.6012728386567171
0.8422807602534178,0.48034222506167196,0.48027417594403576
0.8442814271423809,0.35744811558746903,0.3573788266442693
0.8462820940313438,0.23314238194266254,0.23307212595199456
0.8482827609203069,0.10791592896295689,0.10784498273488279
0.8502834278092698,-0.01773670243738462,-0.01780805915110665
0.8522840946982327,-0.14331928829311996,-0.1433907739018423
0.8542847615871958,-0.26833588126226066,-0.26840721344730917
0.8562854284761587,-0.39229276920786504,-0.39236366603714085
0.8582860953651218,-0.5147004249526135,-0.5147706059946043
0.8602867622540847,-0.6350754395062489,-0.6351446269388816
0.8622874291430477,-0.7529424311312314,-0.7530103508413507
0.8642880960320107,-0.867835922707379,-0.86790230537643
0.8662887629209737,-0.9793021799814554,-0.9793667621530151
0.8682894298099367,-1.08690100344214,-1.0869635285671915
0.8702900966988997,-1.1902074667439566,-1.1902676861996617
0.8722907635878626,-1.2888135948148236,-1.2888712688927897
0.8742914304768257,-1.3823299750200908,-1.3823848738801976
0.8762920973657886,-1.4703872950202947,-1.4704391996062876
0.8782927642547517,-1.5526378012493705,-1.5526865041625775
0.8802934311437146,-1.6287566722535338,-1.6288019785811991
0.8822940980326776,-1.6984433014672844,-1.698485029562275
0.8842947649216406,-1.761422484360625,-1.7614604665693083
0.8862954318106036,-1.817445505269246,-1.8174795886046717
0.8882960986995666,-1.8662911196155987,-1.8663211663733075
0.8902967655885295,-1.9077664276418942,-1.9077923159558
0.8922974324774925,-1.9417076362045054,-1.941729260540689
0.8942980993664555,-1.9679807056213177,-1.967997977207683
0.8962987662554185,-1.9864818790175132,-1.9864947262075765
0.8982994331443815,-1.9971380920793143,-1.9971464606486358
0.9003001000333445,-1.9999072615974953,-1.9999111149715287
0.9023007669223074,-1.9947784516611562,-1.9947777710735664
0.9043014338112705,-1.9817719168454335,-1.9817667014261935
0.9063021007002334,-1.9609390222225858,-1.9609292890154657
0.9083027675891965,-1.932362040512352,-1.9323478244216516
0.9103034344781594,-1.8961538271726706,-1.89613518083938
0.9123041013671224,-1.852457374713872,-1.852434368321671
0.9143047682560854,-1.8014452479964538,-1.8014179690082586
0.9163054351450484,-1.7433189027425293,-1.743287455568608
0.9183061020340114,-1.6783078899522734,-1.6782723955511376
0.9203067689229744,-1.6066689493672646,-1.6066295447808956
0.9223074358119373,-1.5286849955607862,-1.5286418333859684
0.9243081027009004,-1.4446640006592018,-1.444617248456999
0.9263087695898633,-1.3549377781067238,-1.3548876177523863
0.9283094364788264,-1.2598606722766996,-1.2598072992525158
0.9303101033677893,-1.1598081591043745,-1.1597517817382448
0.9323107702567522,-1.0551753632674628,-1.0551162019200826
0.9343114371457153,-0.9463754977704474,-0.946313783974371
0.9363121040346782,-0.8338382320949567,-0.8337742076488571
0.9383127709236413,-0.7180079953606727,-0.7179419113822746
0.9403134378126042,-0.599342221197885,-0.5992743371394291
0.9423141047015673,-0.478309541262989,-0.47824012389293036
0.9443147715905302,-0.35538793453105216,-0.3553172568860859
0.9463154384794932,-0.23106283967420813,-0.23099117998570295
0.9483161053684562,-0.10582523798042484,-0.10575287857948923
0.9503167722574192,0.01983028561646824,0.01990305941097992
0.9523174391463822,0.14540749573816703,0.14548039674433658
0.9543181060353452,0.27041046628116316,0.27048320658690483
0.9563187729243081,0.39434553891462804,0.39441783101443734
0.9583194398132712,0.516723272622464,0.5167948305533976
